"-90.528419999999997","15.14677","Chuitinamit","Rabinal, Baja Verapaz, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.243020000000001","14.648490000000001","Chuitinamit","Santiago Atitlan, Solola, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.101460000000003","15.28712","Chuitinamit","Sacapulas, Quiche, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.196190000000001","20.648240000000001","Chunchucmil","Maxcanu, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-90.225999999999999","14.79616","Conacaste","Sanarate, El Progreso, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.522829999999999","15.22512","Cucal o Pucal","Malacatancito, Huehuetenango, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.266300000000001","16.266359999999999","Cuevas de Najtunich","Poptun, Peten, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.647419999999997","16.393560000000001","Cuevas de San Miguel","Dolores, Peten, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.005845942999997","17.730466527299999","Dos Hombres/737",", Orange Walk, Belize  (Rank 2)<BR><BR>Ref. Vaughan 2006"
"-90.303324680900005","16.4371245681","Dos Pilas","Sayaxche, Peten, Guatemala  (Rank 2)<BR><BR>Ref. Demarest 1981"
"-89.59722833719016","21.090914007385919","Dzibilchaltun","Merida, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Witschey 2007"
"-88.929929729199998","21.281429773799999","Dzilam Gonzalez","Dzilam Gonzalez, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Covarrubias,  Villanueva 2008"
"-90.229079999999996","19.59667","Edzna","Campeche, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-88.135833329999997","20.891999999999999","Ek Balam","Temozon, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Mayer 2006"
"-91.008532669999994","14.36557653","El Baul","Santa Lucia Cotzumalguapa, Escuintla, Guatemala  (Rank 2)<BR><BR>Ref. Kelly 1996"
"-90.062321549999993","16.512261949999999","El Ceibal","Sayaxche, Peten, Guatemala  (Rank 2)<BR><BR>Ref. Kelly 1996"
"-89.654709999999994","14.496359999999999","El Chile","Agua Blanca, Jutiapa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.797640000000001","14.656650000000001","El Durazno","San Pedro Pinula, Jalapa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-92.117429999999999","14.763640000000001","El Jarain","Ayutla, San Marcos, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-92.128720000000001","14.67285","El Jobo","Tecun Uman, San Marcos, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.98639","14.64777","El Sare","Jalapa, Jalapa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.819666670000004","17.236666670000002","El Zotz","San Jose, Peten, Guatemala  (Rank 2)<BR><BR>Ref. Mayer 2006"
"-89.073501171399997","17.076885784800002","Guaycamayo",", Cayo, Belize  (Rank 2)<BR><BR>Ref. Webster et al 2004"
"-89.973669999999998","14.92193","Guaytan","San Agustin Acasaguastlan, El Progreso, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.912949999999995","20.078980000000001","Halal","Hecelchakan, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-89.771688440000005","19.407750950000001","Hochob","Hopelchen, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Kelly 1993"
"-88.261414000000002","18.90239","Ichkabal",", Quintana Roo, Mexico  (Rank 2)<BR><BR>Ref. Perez"
"-90.482849999999999","16.582370000000001","Itzan","La Libertad, Peten, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.166529999999995","16.915579999999999","Itzimte","San Benito, Peten, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.731610000000003","20.015519999999999","Itzimte","Hopelchen, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Dunning 1992"
"-90.995594109999999","14.73494803","Iximche","Tecpan Guatemala, Chimaltenango, Guatemala  (Rank 2)<BR><BR>Ref. Kelly 1996"
"-91.299469999999999","14.13833","Ixtepeque","Nueva Concepcion, Escuintla, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.394750000000002","16.508566666666667","Ixtonton","Dolores, Peten, Guatemala  (Rank 2)<BR><BR>Ref. Mayer 2006"
"-89.6477","20.24802","Kabah","Santa Elena, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-89.795689999999993","19.96837","Kichmook","Hopelchen, Campeche, Mexico  (Rank 2)<BR><BR>Ref. Muller 1960"
"-89.251279999999994","17.694050000000001","Kinal","Melchor de Mencos, Peten, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-88.793000000000006","18.419699999999999","Kohunlich","Othon P. Blanco, Quintana Roo, Mexico  (Rank 2)<BR><BR>Ref. Kelly 1998"
"-89.665168870000002","21.099259450000002","Komchen","Merida, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Brown C T 1999"
"-92.140190000000004","14.592129999999999","La Blanca","Ocos, San Marcos, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.888869999999997","15.15765","La Lagunita","Canilla, Quiche, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-89.053209904100001","17.832965309199999","La Milpa",", Orange Walk, Belize  (Rank 2)<BR><BR>Ref. Vaughan 2006"
"-91.304550000000006","13.96297","La Selva","Tiquisate, Escuintla, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.797210000000007","14.41634","La Tortuga","Retalhuleu, Retalhuleu, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-94.040959999999998","18.103349999999999","La Venta","Huimanguillo, Tabasco, Mexico  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-88.584208207884515","20.690809350826804","La Ventana","Tinum, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Garza and Kurjack 1980"
"-89.578716666666665","20.171183333333332","Labna","Oxkutzcab, Yucatan, Mexico  (Rank 2)<BR><BR>Ref. Mayer 2006"
"-90.146109999999993","14.419549999999999","Laguna Ayarza","Castilla, Santa Rosa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-88.652510000000007","17.767520000000001","Lamanai",", Orange Walk, Belize  (Rank 2)<BR><BR>Ref. Witschey 2009"
"-89.126944683000005","17.0411540998","Las Ruinas / Arenal",", Cayo, Belize  (Rank 2)<BR><BR>Ref. Webster et al 2004"
"-89.664699999999996","15.29495","Las Tinajas","Ponzos, Alta Verapaz, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.305970000000002","13.967829999999999","Los Cerritos","Chiquimulilla, Santa Rosa, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.855869999999996","15.176959999999999","Los Cerritos Chijoj","Canilla, Quiche, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-90.496870000000001","15.255229999999999","Los Encuentros","Rabinal, Baja Verapaz, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
"-91.255129999999994","14.879949999999999","Los Tapiales","Totonicapan, Totonicapan, Guatemala  (Rank 2)<BR><BR>Ref. 1991,IGM, IAH GT Map"
